ts,followers,text_len,likes_mid,rts_mid,replies_mid,likes_low,likes_high,rts_low,rts_high,replies_low,replies_high,feat_ms,ml_ms,persona_ms,calibration_ms,scaling_ms,ranges_ms,predict_blended_total_ms,route_total_ms,models_likes,models_retweets,models_replies,weights_mode
2025-08-18T00:54:44Z,100,90,11,1,0,0,147,0,16,0,2,324,59,445,26,0,155,856,1013,NEW,NEW,NEW,dynamic
2025-08-18T00:54:45Z,100,88,10,1,0,0,138,0,15,0,2,325,65,584,34,0,181,1009,1192,NEW,NEW,NEW,dynamic
2025-08-18T00:54:46Z,100,89,15,2,0,0,460,0,24,0,2,340,54,475,25,0,168,896,1065,NEW,NEW,NEW,dynamic
2025-08-18T00:54:47Z,100,107,12,2,0,0,222,0,23,0,2,324,61,540,34,0,159,960,1121,NEW,NEW,NEW,dynamic
2025-08-18T00:54:48Z,100,81,10,2,0,0,109,0,22,0,2,320,55,399,34,0,163,810,975,NEW,NEW,NEW,dynamic
2025-08-18T00:54:49Z,100,117,13,2,0,0,154,0,28,0,2,305,61,495,27,0,157,889,1048,NEW,NEW,NEW,dynamic
2025-08-18T00:54:50Z,100,94,12,1,0,0,127,0,16,0,2,396,55,521,33,0,196,1007,1205,NEW,NEW,NEW,dynamic
2025-08-18T00:54:51Z,100,92,12,1,0,0,185,0,16,0,2,370,58,455,26,0,175,911,1087,NEW,NEW,NEW,dynamic
2025-08-18T00:54:53Z,100,99,10,1,0,0,113,0,16,0,2,357,57,427,26,0,169,869,1039,NEW,NEW,NEW,dynamic
2025-08-18T00:54:54Z,100,78,13,2,0,0,187,0,21,0,2,313,58,450,27,0,169,850,1020,NEW,NEW,NEW,dynamic
2025-08-18T00:54:55Z,100,94,11,1,0,0,118,0,16,0,2,320,59,674,34,0,222,1089,1312,NEW,NEW,NEW,dynamic
2025-08-18T00:54:56Z,100,83,15,3,0,0,354,0,36,0,2,392,63,453,26,0,170,936,1107,NEW,NEW,NEW,dynamic
2025-08-18T00:54:57Z,100,94,11,2,0,0,151,0,21,0,2,327,54,612,31,0,192,1025,1219,NEW,NEW,NEW,dynamic
2025-08-18T00:54:58Z,100,86,11,2,0,0,170,0,22,0,2,353,51,446,34,0,164,886,1052,NEW,NEW,NEW,dynamic
2025-08-18T00:54:59Z,100,80,12,2,0,0,220,0,27,0,2,317,60,482,27,0,162,889,1052,NEW,NEW,NEW,dynamic
2025-08-18T00:55:01Z,100,87,14,3,0,0,316,0,39,0,2,411,63,566,28,0,157,1070,1229,NEW,NEW,NEW,dynamic
2025-08-18T00:55:02Z,100,89,12,2,0,0,205,0,20,0,2,323,55,476,27,0,176,882,1060,NEW,NEW,NEW,dynamic
2025-08-18T00:55:03Z,100,84,13,2,0,0,239,0,28,0,2,309,50,411,29,0,167,801,970,NEW,NEW,NEW,dynamic
2025-08-18T00:55:04Z,100,117,12,2,0,0,181,0,26,0,2,328,55,508,27,0,154,920,1076,NEW,NEW,NEW,dynamic
2025-08-18T00:55:05Z,100,109,12,1,0,0,219,0,14,0,2,317,57,520,27,0,174,923,1098,NEW,NEW,NEW,dynamic
2025-08-18T00:55:06Z,100,97,12,1,0,0,102,0,16,0,2,397,60,603,27,0,153,1087,1242,NEW,NEW,NEW,dynamic
2025-08-18T00:55:37Z,315,85,16,3,1,0,338,0,39,0,15,355,51,452,28,0,159,886,1047,NEW,NEW,NEW,dynamic
2025-08-18T03:25:48Z,315,85,17,2,1,0,422,0,32,0,19,6001,140,939,65,0,471,7146,7644,NEW,NEW,NEW,dynamic
